entityid,secteur,code,cepage,commune,date,sucres,acidite_totale,ph,indice,acide_tartrique,potasse,azote_amm
af017543-2c2d-4132-b876-814e24dc9727,Maconnais,ADO,Gamay,St.Amour,08-sept-05,206,6,4,2,9,32,18
6d86eede-75dd-4a45-a0be-e5966d7ca827,Maconnais,AUF,Gamay,St.Amour,08-sept-05,201,6,8,2,88,29,55
50121afc-dfc8-43eb-9db6-9c45155397cf,Maconnais,DUF,Gamay,St.Amour,08-sept-05,199,7,4,2,86,26,89
a2ae23c1-54fc-47c7-bfa1-4af46d7b4269,Maconnais,LEB,Gamay,St.Amour,08-sept-05,199,7,2,2,87,27,63
d64ccef8-872f-44be-b087-596afa910b5e,Maconnais,BRE,Chardonnay,Fuissé,12-sept-05,197,7,3,2,88,26,98
ebe2d8cf-ad74-40c9-8450-54ba033e9730,Maconnais,BUR,Chardonnay,Fuissé,12-sept-05,207,4,8,2,96,43,12
fe5b505b-caad-4f5f-987e-714562f075f1,Maconnais,FER,Chardonnay,Fuissé,12-sept-05,204,6,2,2,92,32,9
74d6a307-2078-4bfe-ac17-dfb0f914d24f,Maconnais,VIN,Chardonnay,Fuissé,12-sept-05,217,6,9,2,9,31,44
1dc50c2d-e3ff-4999-a78b-5395afde39a7,Maconnais,ADO,Gamay,St.Amour,12-sept-05,204,6,2,2,9,32,9
2108e3a9-5a29-4141-b8a6-783642cf0e1f,Maconnais,AUF,Gamay,St.Amour,12-sept-05,206,6,5,2,9,31,69
640b4881-2bc0-4db9-b241-65b8bf5bfd21,Maconnais,DUF,Gamay,St.Amour,12-sept-05,199,7,3,2,86,27,26
500f2a39-909f-4af6-abc0-923d3efa2ba0,Maconnais,LEB,Gamay,St.Amour,12-sept-05,192,7,1,2,87,27,4
6f67ff00-9e1e-4946-a659-d826c124f82c,Maconnais,BRE,Chardonnay,Fuissé,10-août-06,67,21,8,2,63,3,7
81295400-2297-4c92-8af5-6a1ad68e056d,Maconnais,BUR,Chardonnay,Fuissé,10-août-06,114,12,8,2,81,8,9
301c1a2a-1b3f-4611-a467-b3edff50490c,Maconnais,FER,Chardonnay,Fuissé,10-août-06,97,17,3,2,68,5,6
e74b8198-f4ba-43f6-81b1-adbe4afdcadd,Maconnais,VIN,Chardonnay,Fuissé,10-août-06,87,19,8,2,73,4,39
fc5e8035-2b0c-4ecf-9c35-1b7ac65ee6f2,Maconnais,ADO,Gamay,St.Amour,10-août-06,107,14,7,2,67,7,27
9f98bc50-3bed-4710-9e1b-d42580aa6c72,Maconnais,AUF,Gamay,St.Amour,10-août-06,114,13,6,2,75,8,38
aa5425e6-fda4-48ef-93a2-43d4d932f64d,Maconnais,DUF,Gamay,St.Amour,10-août-06,109,13,5,2,72,8,7
d438c3f3-1b0b-44a6-9db6-8bb63777de47,Maconnais,LEB,Gamay,St.Amour,10-août-06,114,12,4,2,71,9,19
6e1f4df7-695d-41c2-bf86-e130deef1152,Maconnais,BRE,Chardonnay,Fuissé,14-août-06,97,17,1,2,66,5,67
b69461b3-4d07-4744-a701-1e13f2103cd4,Maconnais,BUR,Chardonnay,Fuissé,14-août-06,121,11,4,2,82,10,61
f9582e87-a767-496b-bdf6-df355cb9a03f,Maconnais,FER,Chardonnay,Fuissé,14-août-06,114,13,5,2,75,8,44
984bda80-4554-4835-8433-0a5e6bf66e35,Maconnais,VIN,Chardonnay,Fuissé,14-août-06,93,17,5,2,73,5,31
fcd64850-1430-4af7-843d-7a96187aa1f0,Maconnais,ADO,Gamay,St.Amour,14-août-06,121,12,2,2,71,9,91
433ee92e-7981-4f75-8897-aead0c136999,Maconnais,AUF,Gamay,St.Amour,14-août-06,134,11,2,2,82,11,96
19e16a4c-e6b2-4039-8f2d-89ed928c704a,Maconnais,DUF,Gamay,St.Amour,14-août-06,125,10,6,2,75,11,79
5a878a42-96de-401d-a56b-d3657484452e,Maconnais,LEB,Gamay,St.Amour,14-août-06,131,9,2,2,75,14,23
5e7b3425-5c21-4bff-b8de-50a4363f78ff,Maconnais,BRE,Chardonnay,Fuissé,17-août-06,103,15,2,71,6,86,
bacae804-b854-4947-be9d-17d4fdba64c8,Maconnais,BUR,Chardonnay,Fuissé,17-août-06,127,9,2,2,88,13,8
0b69a57d-9368-4a14-94a4-43ddb45ee84c,Maconnais,FER,Chardonnay,Fuissé,17-août-06,114,11,2,2,79,10,17
6c84f536-51a0-4296-87c9-603d54e2a04e,Maconnais,VIN,Chardonnay,Fuissé,17-août-06,105,13,9,2,79,7,55
2e655694-c75b-499c-9fe4-55ae9afede16,Maconnais,ADO,Gamay,St.Amour,17-août-06,112,10,6,2,72,10,56
bf6ef784-3483-413c-b064-529f69dc58e7,Maconnais,AUF,Gamay,St.Amour,17-août-06,125,9,9,2,87,12,62
667c115b-5906-44fc-b602-63bc9ff63213,Maconnais,DUF,Gamay,St.Amour,17-août-06,125,10,7,2,76,11,68
b8e3ad5b-3623-437b-a9f1-faf072ac2e86,Maconnais,LEB,Gamay,St.Amour,17-août-06,125,9,2,2,78,13,58
41ca342a-7797-4d0c-b691-8cc88eeff482,Maconnais,BRE,Chardonnay,Fuissé,21-août-06,127,12,9,2,8,9,84
8a623ac9-0c04-4a0a-891b-f179e9115510,Maconnais,BUR,Chardonnay,Fuissé,21-août-06,152,8,4,2,94,18,9
44cdecaa-1bdc-4e22-9aba-d41508bfd619,Maconnais,FER,Chardonnay,Fuissé,21-août-06,136,9,8,2,88,13,87
8dc5446b-bad0-4fe6-acf1-d0bae9dcbdea,Maconnais,VIN,Chardonnay,Fuissé,21-août-06,132,12,3,2,87,10,73
92bd7067-eaef-47e0-be23-23714c29588f,Maconnais,ADO,Gamay,St.Amour,21-août-06,143,9,2,2,82,15,54
dfede823-8a53-4d2a-9144-e89c1a5d0e2f,Maconnais,AUF,Gamay,St.Amour,21-août-06,150,9,2,92,16,66,10
e5cbb00e-9f8a-4632-bcab-1ceb16049e81,Maconnais,DUF,Gamay,St.Amour,21-août-06,143,9,8,2,83,14,59
1ca8fe1d-fe72-4211-89d5-9491efa7c9d1,Maconnais,LEB,Gamay,St.Amour,21-août-06,136,9,3,2,83,14,62
1dc6a444-02fa-4177-ab50-b6f4caf28625,Maconnais,BRE,Chardonnay,Fuissé,24-août-06,139,12,2,81,11,58,8
88fa04cf-96e4-42ed-ad48-50d5483b71cd,Maconnais,BUR,Chardonnay,Fuissé,24-août-06,161,7,5,2,97,21,46
f08918e4-ee6d-45d8-8adf-eff8c41e9113,Maconnais,FER,Chardonnay,Fuissé,24-août-06,165,8,2,2,87,20,12
ebcaf4f5-a9e2-45b2-8b03-720905163ba5,Maconnais,VIN,Chardonnay,Fuissé,24-août-06,147,11,4,2,88,12,89
4b0563fb-7f79-47e5-bc45-53941838130d,Maconnais,ADO,Gamay,St.Amour,24-août-06,161,8,2,2,86,19,63
42f78ac8-7547-43d0-ba17-43517a9e8b04,Maconnais,AUF,Gamay,St.Amour,24-août-06,159,9,4,2,9,16,91
2d1a29d7-4957-41dd-ab51-7c4932550792,Maconnais,DUF,Gamay,St.Amour,24-août-06,150,8,9,2,86,16,85
72fe683f-c38d-4fac-9b4d-b3dbe810a99d,Maconnais,LEB,Gamay,St.Amour,24-août-06,156,8,1,2,85,19,25
a7ef95b1-0a7a-4ec3-987a-94a36187fa6d,Maconnais,BRE,Chardonnay,Fuissé,28-août-06,159,10,1,2,88,15,74
f9bdb46b-b104-4a1c-9f90-84c886c5de24,Maconnais,BUR,Chardonnay,Fuissé,28-août-06,170,7,4,2,96,22,97
8f32d2a8-f45b-44ad-a052-0954aef237e5,Maconnais,FER,Chardonnay,Fuissé,28-août-06,177,7,7,2,92,22,98
f02fbf15-8322-461c-82e0-e2786ed2de9f,Maconnais,VIN,Chardonnay,Fuissé,28-août-06,165,9,4,2,95,17,55
ab18144e-1dbb-477f-bc0f-b287e7cd0b11,Maconnais,ADO,Gamay,St.Amour,28-août-06,152,7,9,2,87,19,24
2c410f5c-536d-45ef-9f44-1e89910d9d17,Maconnais,AUF,Gamay,St.Amour,28-août-06,170,8,8,2,9,19,31
f7820e61-88da-466b-bc58-8fe7cc78a096,Maconnais,DUF,Gamay,St.Amour,28-août-06,163,7,9,2,9,20,63
b33c55ae-e124-4949-bb8b-289e3790f46c,Maconnais,LEB,Gamay,St.Amour,28-août-06,170,8,2,2,87,20,73
320fbb3e-b6ea-4656-b151-349a360f6c14,Maconnais,BRE,Chardonnay,Fuissé,31-août-06,163,9,6,2,89,16,97
65976bb5-dcce-4676-a9ab-41c0f49b4e7e,Maconnais,BUR,Chardonnay,Fuissé,31-août-06,170,6,6,3,3,25,75
6ea17e9d-1076-4651-a1f1-8afbcc5f9e09,Maconnais,FER,Chardonnay,Fuissé,31-août-06,177,7,3,2,95,24,24
32dae964-7f4b-4954-875a-e8718ebd972e,Maconnais,VIN,Chardonnay,Fuissé,31-août-06,163,9,1,2,95,17,91
fb18c85d-3f31-4bff-8829-161aeed43a5e,Maconnais,ADO,Gamay,St.Amour,31-août-06,159,7,2,2,9,22,8
b1c4cefb-b965-4233-a72a-ccb126407955,Maconnais,AUF,Gamay,St.Amour,31-août-06,174,7,4,2,93,23,51
7dc189f2-540d-4168-a368-7dab0cfcff18,Maconnais,DUF,Gamay,St.Amour,31-août-06,161,7,4,2,91,21,75
e696a83a-7be3-4dd1-b205-105bd12648de,Maconnais,LEB,Gamay,St.Amour,31-août-06,168,7,8,2,88,21,53
3eaf8a1f-15c8-400b-8916-8c382eee4c0d,Maconnais,BRE,Chardonnay,Fuissé,04-sept-06,181,8,6,2,89,21,4
ed503f7d-76e9-4d8f-bb7e-8ff8ae577047,Maconnais,BUR,Chardonnay,Fuissé,04-sept-06,195,6,5,3,4,30,9
75d6dba1-e60b-49cd-bccb-917d728685d1,Maconnais,FER,Chardonnay,Fuissé,04-sept-06,192,6,7,2,94,28,65
563c8c18-4c71-4fc6-bb2b-eb389ce6ba3c,Maconnais,VIN,Chardonnay,Fuissé,04-sept-06,192,8,7,2,98,22,6
a1b76acd-1454-4754-9d0b-f772204ee5cb,Maconnais,ADO,Gamay,St.Amour,04-sept-06,181,7,4,2,9,24,45
c3ea03fe-c795-4b51-85ba-e777e96361e7,Maconnais,AUF,Gamay,St.Amour,04-sept-06,195,7,3,3,26,71,9
ece92258-9638-487a-a9e6-bafbb63bda8f,Maconnais,DUF,Gamay,St.Amour,04-sept-06,168,7,6,2,94,22,1
4ea5f090-9783-4b0d-b2c9-124f67bbb07b,Maconnais,LEB,Gamay,St.Amour,04-sept-06,188,6,9,2,96,27,24
6d9b4c03-f7f8-47be-ad26-fb247c7cbd0c,Maconnais,BRE,Chardonnay,Fuissé,07-sept-06,192,8,2,2,99,23,41
155e27bb-4c9c-44e2-bc57-60182ede8c7b,Maconnais,BUR,Chardonnay,Fuissé,07-sept-06,188,5,5,3,11,34,18
f384d76d-3c9b-45c1-ab58-1e0775cb94de,Maconnais,FER,Chardonnay,Fuissé,07-sept-06,192,6,6,3,1,29,9
af2609cd-0a2b-43f2-b8da-5bf9cb7912ce,Maconnais,VIN,Chardonnay,Fuissé,07-sept-06,192,8,1,3,5,23,7
f99ada29-7eb0-4f9a-a670-e68ea4b3e65b,Maconnais,ADO,Gamay,St.Amour,07-sept-06,172,6,5,2,94,26,46
d62128e6-9e7c-47cd-bd5d-551604ef0252,Maconnais,AUF,Gamay,St.Amour,07-sept-06,192,7,4,3,2,25,94
4904f7b5-c365-46d3-8e7f-fc1ae88f3e5c,Maconnais,DUF,Gamay,St.Amour,07-sept-06,192,6,9,3,3,27,82
eaa09390-85b1-4b58-8b93-7ae8f47ab489,Maconnais,LEB,Gamay,St.Amour,07-sept-06,181,6,3,3,28,73,8
d6c9f6c4-0364-4b1b-a88b-b32b7a4f6bbd,Maconnais,BRE,Chardonnay,Fuissé,11-sept-06,199,7,4,3,2,26,89
a2b56451-97f2-467d-8f0f-5e07105c32ef,Maconnais,BUR,Chardonnay,Fuissé,11-sept-06,210,4,8,3,15,43,75
b387ce77-2445-4234-b37b-6e2f1fd6952f,Maconnais,FER,Chardonnay,Fuissé,11-sept-06,215,5,9,3,5,36,44
6f0e5051-0c43-4db9-b26e-09b5dd4d563a,Maconnais,VIN,Chardonnay,Fuissé,11-sept-06,197,7,5,3,3,26,26
cd9ecc85-3b43-4edc-8a52-ee233b1d4ae2,Maconnais,ADO,Gamay,St.Amour,11-sept-06,197,6,1,2,99,32,29
b93b2069-e004-4bf9-a260-734afca5d4cc,Maconnais,AUF,Gamay,St.Amour,11-sept-06,212,6,5,3,3,32,61
e073c64d-ce4c-4095-a833-e49cb14535ad,Maconnais,LEB,Gamay,St.Amour,11-sept-06,197,6,6,2,97,29,84
db63aff7-08de-49d6-a66f-56fa63368bb6,Maconnais,BRE,Chardonnay,Fuissé,30-juil-07,72,18,1,2,63,3,97
7e38b2d8-6de0-47cf-bbfa-f9601db9a4b2,Maconnais,BUR,Chardonnay,Fuissé,30-juil-07,80,17,4,2,67,4,59
76659c65-cd8d-4052-b9f1-aaafd415a0d2,Maconnais,FER,Chardonnay,Fuissé,30-juil-07,93,16,5,2,63,5,63
d06a4b4d-1c5d-4d57-bf33-7b9bd06d33d5,Maconnais,VIN,Chardonnay,Fuissé,30-juil-07,76,18,1,2,65,4,19
e3e7cd57-3269-4773-823b-10b1e27cde83,Maconnais,ADO,Gamay,St.Amour,30-juil-07,91,14,9,2,66,6,1
d376ce2f-5d13-4c98-b38f-cc39d3dc4b4a,Maconnais,AUF,Gamay,St.Amour,30-juil-07,107,12,2,78,8,91,
3fa97a01-6ea4-4a38-9d98-63e67b2dfff9,Maconnais,DUF,Gamay,St.Amour,30-juil-07,118,11,7,2,8,10,8
24aecaa1-afe8-469c-b941-e083cd366e11,Maconnais,LEB,Gamay,St.Amour,30-juil-07,114,11,2,76,10,36,
a4083ada-1339-42dd-8bc0-e91f03805243,Maconnais,BRE,Chardonnay,Fuissé,02-août-07,87,16,3,2,67,5,33
2c2a9d6c-ad21-40d9-a673-1897c3212e08,Maconnais,BUR,Chardonnay,Fuissé,02-août-07,93,15,5,2,72,6,
3898de36-8fb7-4641-94c0-6c8dd5c234bb,Maconnais,FER,Chardonnay,Fuissé,02-août-07,97,15,1,2,67,6,42
a780b006-59c0-4749-ab2e-c362b86f3685,Maconnais,VIN,Chardonnay,Fuissé,02-août-07,97,15,7,2,68,6,17
4f90b115-4403-4067-8f61-274a016e7587,Maconnais,ADO,Gamay,St.Amour,02-août-07,109,12,5,2,71,8,72
afa55006-b225-413a-a3a7-e3b08824a6c8,Maconnais,AUF,Gamay,St.Amour,02-août-07,103,11,3,2,81,9,11
091046af-201b-4b28-9e4c-e14cb61acd21,Maconnais,DUF,Gamay,St.Amour,02-août-07,125,10,5,2,82,11,9
421da296-37a1-4a32-a0e1-f61e648b3de7,Maconnais,LEB,Gamay,St.Amour,02-août-07,119,10,7,2,81,11,12
c3c3ce98-a959-47c4-ae60-68a4281c1aca,Maconnais,BRE,Chardonnay,Fuissé,06-août-07,109,14,1,2,76,7,73
f35cc6fd-2bed-44ce-9eec-e4751a58704c,Maconnais,BUR,Chardonnay,Fuissé,06-août-07,107,14,5,2,8,7,37
12ff0219-bb34-4c1c-b60e-a8bfb2a71bcd,Maconnais,FER,Chardonnay,Fuissé,06-août-07,123,13,4,2,75,9,17
050b0f72-a48a-48e2-8049-cc9c0d025c46,Maconnais,VIN,Chardonnay,Fuissé,06-août-07,125,12,8,2,8,9,76
7af5018d-44b6-4ffb-9008-cc74d710d726,Maconnais,ADO,Gamay,St.Amour,06-août-07,125,11,2,2,8,11,16
3912b3b3-b468-41d0-88eb-de8e08574096,Maconnais,AUF,Gamay,St.Amour,06-août-07,121,10,9,2,9,11,1
a63f8e47-3e82-4a42-885d-a2b3fb0fd6ef,Maconnais,DUF,Gamay,St.Amour,06-août-07,147,9,5,2,94,15,47
fd501dc4-fbda-4cf5-8f59-acde8ff11496,Maconnais,LEB,Gamay,St.Amour,06-août-07,147,8,9,2,93,16,51
60a0ebea-e48f-4300-b156-3e758a80d073,Couchois,ES1,Pinot,St.Maurice-les-Couches,06-août-07,127,13,7,2,7,9,27
01fe961a-fd67-4203-b9a6-9bd892b17c25,Couchois,ES2,Pinot,St.Sernin-du-Plain,06-août-07,116,16,6,2,67,6,98
94a8ef21-7753-44e2-9c1a-6e0cef954e7a,Maranges,ES3,Pinot,Cheilly-les-Maranges,06-août-07,99,16,5,2,65,6,
a5c96c81-0885-4459-82d4-21f95ed1ca09,Maranges,ES4,Pinot,Cheilly-les-Maranges,06-août-07,103,17,3,2,59,5,95
fc5595cc-e2c1-4544-8430-e35d81c21b1d,Maconnais,BRE,Chardonnay,Fuissé,09-août-07,116,13,31,2,7,8,71
77b01328-ee35-4c0a-b9f8-321513dab709,Maconnais,BUR,Chardonnay,Fuissé,09-août-07,118,12,2,2,79,9,81
e2bc6cf6-a0e0-4306-8be7-cd5682984304,Maconnais,FER,Chardonnay,Fuissé,09-août-07,119,12,32,2,68,9,65
415998fd-49ea-4b7d-a2b4-3592feb0259b,Maconnais,VIN,Chardonnay,Fuissé,09-août-07,124,12,37,2,74,10,2
fb5c1df3-3cef-4583-8bf0-7316d08d3da3,Maconnais,ADO,Gamay,St.Amour,09-août-07,136,10,1,2,78,13,46
42d308e7-4019-4875-bfb9-f590c6b493e3,Maconnais,AUF,Gamay,St.Amour,09-août-07,134,9,33,2,89,14,36
28ba4395-46e5-4eea-9af8-20c06cbba837,Maconnais,DUF,Gamay,St.Amour,09-août-07,158,8,29,2,93,19,5
ea7397ee-b6c5-4b69-930b-18a03dad5bb5,Maconnais,LEB,Gamay,St.Amour,09-août-07,145,8,73,2,87,16,6
f0a68f9b-1edc-4844-86e7-e4209adeee50,Couchois,ES1,Pinot,St.Maurice-les-Couches,09-août-07,131,11,76,2,66,11,13
1f9ddf06-c2a0-45b1-8f47-5cf75b5c06d8,Couchois,ES2,Pinot,St.Sernin-du-Plain,09-août-07,123,14,16,2,66,8,68
158edc69-1a4f-4bdc-b77a-24f81b0d6ae0,Maranges,ES3,Pinot,Cheilly-les-Maranges,09-août-07,107,13,89,2,68,7,7
a633ab66-c0ed-4f01-b039-f4908859affa,Maranges,ES4,Pinot,Cheilly-les-Maranges,09-août-07,110,14,37,2,57,7,65
99f54d07-7c6a-47c8-979c-4e67176f352b,Maconnais,BRE,Chardonnay,Fuissé,13-août-07,118,11,57,2,78,10,19
e0ff45e5-21ef-4648-8160-7af93747816a,Maconnais,BUR,Chardonnay,Fuissé,13-août-07,122,11,49,2,78,10,61
cc042a49-c444-40cf-a697-dd0987f50c00,Maconnais,FER,Chardonnay,Fuissé,13-août-07,145,10,62,2,75,13,65
399de4b6-cde6-41c9-ab43-bf1242d70333,Maconnais,VIN,Chardonnay,Fuissé,13-août-07,141,10,64,2,8,13,25
563d4a4b-0899-46e2-a526-fce6fd64c95f,Maconnais,ADO,Gamay,St.Amour,13-août-07,143,9,29,2,8,15,39
ef60b23b-cb65-4075-9a85-5d36b57c0c22,Maconnais,AUF,Gamay,St.Amour,13-août-07,134,9,71,2,89,13,8
a6c98c68-aa18-471f-8028-ca5b4143a5cb,Maconnais,DUF,Gamay,St.Amour,13-août-07,158,8,82,2,88,17,91
66fecb94-19e9-4987-a70b-db8557f5acee,Maconnais,LEB,Gamay,St.Amour,13-août-07,143,8,59,2,88,16,64
96f27ce6-17b4-4287-a077-8c6da045e12a,Couchois,ES1,Pinot,St.Maurice-les-Couches,13-août-07,126,11,29,2,69,11,16
7113d377-8024-4fd6-8a3b-34615239283a,Couchois,ES2,Pinot,St.Sernin-du-Plain,13-août-07,124,13,7,2,65,9,48
4add2779-d621-4691-882b-e67c6fa20f45,Maranges,ES3,Pinot,Cheilly-les-Maranges,13-août-07,109,12,6,2,64,8,65
7cd079a5-8b6b-4888-9a3d-ccd3bb66a6b8,Maranges,ES4,Pinot,Cheilly-les-Maranges,13-août-07,127,11,73,2,63,10,82
c009db6a-1b05-40bb-b47e-2c5be73bfc14,Maconnais,BRE,Chardonnay,Fuissé,16-août-07,131,10,2,2,83,13,7
be908445-a777-4923-b6c3-5d847e1e6b7f,Maconnais,BUR,Chardonnay,Fuissé,16-août-07,144,9,12,2,9,15,78
30176ebb-56f0-45f3-b3c2-dd465faf4102,Maconnais,FER,Chardonnay,Fuissé,16-août-07,155,8,86,2,84,17,49
d01a81a0-b650-454c-b3d7-1723a743e702,Maconnais,VIN,Chardonnay,Fuissé,16-août-07,147,9,45,2,86,15,55
f751d7d0-41d4-4357-a08c-e2403e5fd9b7,Maconnais,ADO,Gamay,St.Amour,16-août-07,145,8,42,2,85,17,22
28cd72a4-cd35-4285-a67b-651f645def9c,Maconnais,AUF,Gamay,St.Amour,16-août-07,140,8,55,2,93,16,37
494fb5b3-b637-4a76-b6aa-2559360293cb,Maconnais,DUF,Gamay,St.Amour,16-août-07,159,7,82,2,96,20,33
7cb6cb27-d05f-4249-a58c-205dc7f7ed7d,Maconnais,LEB,Gamay,St.Amour,16-août-07,155,7,74,2,92,20,2
201970a0-6fde-4fa3-800c-4330c80db468,Couchois,ES1,Pinot,St.Maurice-les-Couches,16-août-07,149,9,43,2,79,15,8
fb3732af-dbe5-4a5c-8346-393fd16c84f3,Couchois,ES2,Pinot,St.Sernin-du-Plain,16-août-07,134,11,7,2,71,11,45
9189d097-ae7a-4f57-9d22-b91e3d6f18a9,Maranges,ES3,Pinot,Cheilly-les-Maranges,16-août-07,126,10,87,2,7,11,59
c5456672-3a7b-4b20-bde8-26bb84c2201d,Maranges,ES4,Pinot,Cheilly-les-Maranges,16-août-07,133,10,55,2,67,12,6
56b9f340-cbac-40cb-9ba0-e6caae08a638,Maconnais,BRE,Chardonnay,Fuissé,20-août-07,146,9,87,2,82,14,79
2af441ba-510e-41b9-b9f7-2cfad7d5f38a,Maconnais,BUR,Chardonnay,Fuissé,20-août-07,145,9,57,2,87,15,15
32390e59-8c30-4ce8-8564-8168834eb845,Maconnais,FER,Chardonnay,Fuissé,20-août-07,163,8,55,2,85,19,6
c11250cc-bef5-476d-9e26-e6d745266058,Maconnais,VIN,Chardonnay,Fuissé,20-août-07,165,8,9,2,85,18,53
fdeee82c-0255-468e-b61a-5a208c414137,Maconnais,ADO,Gamay,St.Amour,20-août-07,165,7,94,2,87,20,78
f5e9140c-a602-4ac6-8965-cd2514f28d59,Maconnais,AUF,Gamay,St.Amour,20-août-07,151,7,84,2,99,19,26
59cadb41-41ec-40ba-a486-ab777aad8ae1,Maconnais,DUF,Gamay,St.Amour,20-août-07,172,7,4,3,1,23,24
25377c28-3891-453c-b019-7fdfcd4cf134,Maconnais,LEB,Gamay,St.Amour,20-août-07,164,7,28,2,96,22,52
5171d837-2ca8-466a-b9f4-57d5121f0c6a,Couchois,ES1,Pinot,St.Maurice-les-Couches,20-août-07,160,8,61,2,81,18,58
095e04e9-3e10-4c8b-a4be-b482be023693,Couchois,ES2,Pinot,St.Sernin-du-Plain,20-août-07,152,10,31,2,8,14,74
8775dd0d-4ee3-4817-9bcb-ac5da77c8c03,Maranges,ES3,Pinot,Cheilly-les-Maranges,20-août-07,132,9,99,2,82,13,21
d8887e47-f46f-4b13-b4bb-1b92b28d3ac2,Maranges,ES4,Pinot,Cheilly-les-Maranges,20-août-07,147,9,8,2,74,15,8
0d62db49-131f-4a44-86f5-8ec28d375299,Maconnais,BRE,Chardonnay,Fuissé,23-août-07,142,9,16,2,87,15,5
13aa1be7-6334-4e01-a429-56aeb2181f9d,Maconnais,BUR,Chardonnay,Fuissé,23-août-07,159,8,19,2,95,19,41
a2c0345a-5168-4b13-af94-2b1c7b04d8cd,Maconnais,FER,Chardonnay,Fuissé,23-août-07,173,8,18,2,85,21,14
11a3460b-54e6-4ba4-8723-b76970a78c41,Maconnais,VIN,Chardonnay,Fuissé,23-août-07,170,8,31,2,87,20,45
905ab782-7c1a-4a14-9152-3fd77809caa7,Maconnais,ADO,Gamay,St.Amour,23-août-07,167,7,6,2,89,21,97
e2826957-f2ce-48b5-a286-1fa7b96642e6,Maconnais,AUF,Gamay,St.Amour,23-août-07,156,7,46,2,99,20,91
c040ef38-576e-4696-8858-c8fac56df990,Maconnais,DUF,Gamay,St.Amour,23-août-07,172,7,25,3,23,72,8
1fea55d1-616d-4538-bea6-d1359484dafb,Maconnais,LEB,Gamay,St.Amour,23-août-07,172,7,3,2,98,24,46
bf685341-3de6-4044-a75d-1e131c9ea35b,Couchois,ES1,Pinot,St.Maurice-les-Couches,23-août-07,162,8,63,2,83,18,77
eff8f72e-5aae-42ea-bef4-b835e4bf6862,Couchois,ES2,Pinot,St.Sernin-du-Plain,23-août-07,154,9,87,2,82,15,6
376af470-6d2b-451f-9aba-ce831ea53bd2,Maranges,ES3,Pinot,Cheilly-les-Maranges,23-août-07,144,9,22,2,82,15,61
b159b89a-ed3f-44a6-821e-e016fef59ac4,Maranges,ES4,Pinot,Cheilly-les-Maranges,23-août-07,152,9,12,2,78,16,66
c5bfd10b-e215-484a-8734-6b12279359be,Maconnais,BRE,Chardonnay,Fuissé,27-août-07,159,8,62,2,95,18,44
f080a99a-4218-4145-bf11-e9fc54d8da87,Maconnais,BUR,Chardonnay,Fuissé,27-août-07,160,8,36,2,95,19,13
5475659c-ff4e-4feb-ae54-723aac8b3d26,Maconnais,FER,Chardonnay,Fuissé,27-août-07,186,7,44,2,93,25,7
b6e4aae8-2dc3-44ef-aa8f-abbe1d03d3ab,Maconnais,VIN,Chardonnay,Fuissé,27-août-07,178,8,7,2,92,22,5
01379db5-6a96-4874-9240-1bb566c7f308,Maconnais,ADO,Gamay,St.Amour,27-août-07,182,7,9,2,95,25,66
9c8f6d39-1d34-4a04-b4d7-ea601c77434c,Maconnais,AUF,Gamay,St.Amour,27-août-07,168,7,13,3,2,23,56
6a3f9c2b-373a-47cd-a869-2819f0610595,Maconnais,DUF,Gamay,St.Amour,27-août-07,188,7,34,3,2,25,61
f0f2752d-cf9b-4ac2-9c9f-cdaac9cb6cda,Maconnais,LEB,Gamay,St.Amour,27-août-07,175,6,85,3,1,25,54
e2eda253-df72-453e-a9c3-3a6c8fd886b0,Couchois,ES1,Pinot,St.Maurice-les-Couches,27-août-07,174,8,2,2,9,21,21
3069e4cd-4cb1-4c94-9e4e-0a5302071aec,Couchois,ES2,Pinot,St.Sernin-du-Plain,27-août-07,159,9,21,2,85,17,26
5f879d4d-ddb2-49a3-bb4a-c296035d4c47,Maranges,ES3,Pinot,Cheilly-les-Maranges,27-août-07,153,8,58,2,85,17,83
67505353-89b1-451c-b684-1393eb8f491a,Maranges,ES4,Pinot,Cheilly-les-Maranges,27-août-07,168,8,48,2,85,19,81
b805958f-3f33-4f09-b9c0-0e3c02597b9e,Maconnais,BRE,Chardonnay,Fuissé,30-août-07,160,7,32,3,1,21,85
8ec19229-db03-4452-b109-e5db00353f95,Maconnais,BUR,Chardonnay,Fuissé,30-août-07,158,7,3,3,3,21,64
82ce3d91-d0c5-4411-a873-4b3e8ebc4c8d,Maconnais,FER,Chardonnay,Fuissé,30-août-07,175,6,99,2,97,25,3
5775df86-c467-479b-b3a6-0bad6160d536,Maconnais,VIN,Chardonnay,Fuissé,30-août-07,182,7,19,2,98,25,31
509d54dc-a4c3-440d-a56c-46cd17abf41a,Maconnais,ADO,Gamay,St.Amour,30-août-07,181,6,48,2,99,27,93
e7e4509a-7a14-4a73-8de6-9f916b2d86b7,Maconnais,AUF,Gamay,St.Amour,30-août-07,145,6,53,3,5,22,2
08709f1d-9944-4478-b6d1-de7c4d8dafc3,Maconnais,DUF,Gamay,St.Amour,30-août-07,182,6,55,3,8,27,78
40a710e8-aab7-48df-8681-545270192162,Maconnais,LEB,Gamay,St.Amour,30-août-07,170,6,21,3,5,27,37
